HSCode,Commodity,value,country,year
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,CZECH REPUBLIC,2016
30,PHARMACEUTICAL PRODUCTS,27.28,CZECH REPUBLIC,2016
52,COTTON.,9.67,CZECH REPUBLIC,2016
73,ARTICLES OF IRON OR STEEL,55.56,CZECH REPUBLIC,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.15,DENMARK,2016
30,PHARMACEUTICAL PRODUCTS,32.94,DENMARK,2016
52,COTTON.,5.6,DENMARK,2016
73,ARTICLES OF IRON OR STEEL,36.11,DENMARK,2016
17,SUGARS AND SUGAR CONFECTIONERY.,104.86,DJIBOUTI,2016
26,"ORES, SLAG AND ASH.",0.46,DJIBOUTI,2016
30,PHARMACEUTICAL PRODUCTS,4.66,DJIBOUTI,2016
52,COTTON.,1.72,DJIBOUTI,2016
73,ARTICLES OF IRON OR STEEL,2.3,DJIBOUTI,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.1,DOMINIC REP,2016
30,PHARMACEUTICAL PRODUCTS,30,DOMINIC REP,2016
52,COTTON.,11.48,DOMINIC REP,2016
73,ARTICLES OF IRON OR STEEL,11,DOMINIC REP,2016
30,PHARMACEUTICAL PRODUCTS,0.45,DOMINICA,2016
52,COTTON.,0.18,DOMINICA,2016
73,ARTICLES OF IRON OR STEEL,0.01,DOMINICA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,ECUADOR,2016
30,PHARMACEUTICAL PRODUCTS,21.36,ECUADOR,2016
52,COTTON.,5.44,ECUADOR,2016
73,ARTICLES OF IRON OR STEEL,1.07,ECUADOR,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.77,EGYPT A RP,2016
26,"ORES, SLAG AND ASH.",0.2,EGYPT A RP,2016
30,PHARMACEUTICAL PRODUCTS,29.07,EGYPT A RP,2016
52,COTTON.,149.77,EGYPT A RP,2016
73,ARTICLES OF IRON OR STEEL,52.51,EGYPT A RP,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,EL SALVADOR,2016
30,PHARMACEUTICAL PRODUCTS,10.41,EL SALVADOR,2016
52,COTTON.,1.05,EL SALVADOR,2016
73,ARTICLES OF IRON OR STEEL,0.3,EL SALVADOR,2016
30,PHARMACEUTICAL PRODUCTS,2.25,EQUTL GUINEA,2016
52,COTTON.,0.05,EQUTL GUINEA,2016
73,ARTICLES OF IRON OR STEEL,0.05,EQUTL GUINEA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,ERITREA,2016
30,PHARMACEUTICAL PRODUCTS,0.99,ERITREA,2016
73,ARTICLES OF IRON OR STEEL,0.02,ERITREA,2016
26,"ORES, SLAG AND ASH.",0.82,ESTONIA,2016
30,PHARMACEUTICAL PRODUCTS,0.63,ESTONIA,2016
52,COTTON.,1.14,ESTONIA,2016
73,ARTICLES OF IRON OR STEEL,3.33,ESTONIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,1.5,ETHIOPIA,2016
26,"ORES, SLAG AND ASH.",0.04,ETHIOPIA,2016
30,PHARMACEUTICAL PRODUCTS,135.53,ETHIOPIA,2016
52,COTTON.,3.76,ETHIOPIA,2016
73,ARTICLES OF IRON OR STEEL,24.36,ETHIOPIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.05,FIJI IS,2016
30,PHARMACEUTICAL PRODUCTS,3.94,FIJI IS,2016
52,COTTON.,1.34,FIJI IS,2016
73,ARTICLES OF IRON OR STEEL,0.72,FIJI IS,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0,FINLAND,2016
26,"ORES, SLAG AND ASH.",0.01,FINLAND,2016
30,PHARMACEUTICAL PRODUCTS,49.66,FINLAND,2016
52,COTTON.,0.66,FINLAND,2016
73,ARTICLES OF IRON OR STEEL,21.67,FINLAND,2016
52,COTTON.,0.03,FR GUIANA,2016
73,ARTICLES OF IRON OR STEEL,0.29,FR GUIANA,2016
30,PHARMACEUTICAL PRODUCTS,0,FR POLYNESIA,2016
52,COTTON.,0,FR POLYNESIA,2016
73,ARTICLES OF IRON OR STEEL,0.08,FR POLYNESIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.13,FRANCE,2016
26,"ORES, SLAG AND ASH.",0.61,FRANCE,2016
30,PHARMACEUTICAL PRODUCTS,141.42,FRANCE,2016
52,COTTON.,9.45,FRANCE,2016
73,ARTICLES OF IRON OR STEEL,120.44,FRANCE,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,GABON,2016
26,"ORES, SLAG AND ASH.",0.02,GABON,2016
30,PHARMACEUTICAL PRODUCTS,3.41,GABON,2016
52,COTTON.,1.26,GABON,2016
73,ARTICLES OF IRON OR STEEL,3.24,GABON,2016
17,SUGARS AND SUGAR CONFECTIONERY.,2.31,GAMBIA,2016
30,PHARMACEUTICAL PRODUCTS,3.18,GAMBIA,2016
52,COTTON.,12.53,GAMBIA,2016
73,ARTICLES OF IRON OR STEEL,1.85,GAMBIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.12,GEORGIA,2016
30,PHARMACEUTICAL PRODUCTS,12.04,GEORGIA,2016
52,COTTON.,0.2,GEORGIA,2016
73,ARTICLES OF IRON OR STEEL,9.72,GEORGIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,2.21,GERMANY,2016
26,"ORES, SLAG AND ASH.",0.46,GERMANY,2016
30,PHARMACEUTICAL PRODUCTS,155.98,GERMANY,2016
52,COTTON.,92.25,GERMANY,2016
73,ARTICLES OF IRON OR STEEL,345.09,GERMANY,2016
17,SUGARS AND SUGAR CONFECTIONERY.,4.19,GHANA,2016
26,"ORES, SLAG AND ASH.",0.05,GHANA,2016
30,PHARMACEUTICAL PRODUCTS,132.55,GHANA,2016
52,COTTON.,11.04,GHANA,2016
73,ARTICLES OF IRON OR STEEL,41.8,GHANA,2016
30,PHARMACEUTICAL PRODUCTS,0.01,GIBRALTAR,2016
73,ARTICLES OF IRON OR STEEL,0,GIBRALTAR,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,GREECE,2016
26,"ORES, SLAG AND ASH.",0.05,GREECE,2016
30,PHARMACEUTICAL PRODUCTS,2.41,GREECE,2016
52,COTTON.,5.39,GREECE,2016
73,ARTICLES OF IRON OR STEEL,8.13,GREECE,2016
30,PHARMACEUTICAL PRODUCTS,0.16,GRENADA,2016
73,ARTICLES OF IRON OR STEEL,0.2,GRENADA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,GUADELOUPE,2016
30,PHARMACEUTICAL PRODUCTS,0.01,GUADELOUPE,2016
52,COTTON.,0.1,GUADELOUPE,2016
73,ARTICLES OF IRON OR STEEL,0.63,GUADELOUPE,2016
30,PHARMACEUTICAL PRODUCTS,0.06,GUAM,2016
73,ARTICLES OF IRON OR STEEL,0,GUAM,2016
30,PHARMACEUTICAL PRODUCTS,30.19,GUATEMALA,2016
52,COTTON.,28.54,GUATEMALA,2016
73,ARTICLES OF IRON OR STEEL,1.84,GUATEMALA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,1.73,GUINEA,2016
26,"ORES, SLAG AND ASH.",0,GUINEA,2016
30,PHARMACEUTICAL PRODUCTS,53.1,GUINEA,2016
52,COTTON.,12.68,GUINEA,2016
73,ARTICLES OF IRON OR STEEL,1.85,GUINEA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.16,GUINEA BISSAU,2016
30,PHARMACEUTICAL PRODUCTS,1.04,GUINEA BISSAU,2016
73,ARTICLES OF IRON OR STEEL,1.19,GUINEA BISSAU,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,GUYANA,2016
30,PHARMACEUTICAL PRODUCTS,6.2,GUYANA,2016
52,COTTON.,0,GUYANA,2016
73,ARTICLES OF IRON OR STEEL,0.86,GUYANA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,1.75,HAITI,2016
30,PHARMACEUTICAL PRODUCTS,18.52,HAITI,2016
73,ARTICLES OF IRON OR STEEL,0.31,HAITI,2016
30,PHARMACEUTICAL PRODUCTS,13.95,HONDURAS,2016
52,COTTON.,4.82,HONDURAS,2016
73,ARTICLES OF IRON OR STEEL,0.31,HONDURAS,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.58,HONG KONG,2016
26,"ORES, SLAG AND ASH.",0.4,HONG KONG,2016
30,PHARMACEUTICAL PRODUCTS,18.92,HONG KONG,2016
52,COTTON.,78.89,HONG KONG,2016
73,ARTICLES OF IRON OR STEEL,3.14,HONG KONG,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0,HUNGARY,2016
30,PHARMACEUTICAL PRODUCTS,71.93,HUNGARY,2016
52,COTTON.,0.25,HUNGARY,2016
73,ARTICLES OF IRON OR STEEL,20.96,HUNGARY,2016
30,PHARMACEUTICAL PRODUCTS,0.09,ICELAND,2016
52,COTTON.,0.01,ICELAND,2016
73,ARTICLES OF IRON OR STEEL,0.15,ICELAND,2016
17,SUGARS AND SUGAR CONFECTIONERY.,5.42,INDONESIA,2016
26,"ORES, SLAG AND ASH.",0.15,INDONESIA,2016
30,PHARMACEUTICAL PRODUCTS,25.16,INDONESIA,2016
52,COTTON.,129.22,INDONESIA,2016
73,ARTICLES OF IRON OR STEEL,48.53,INDONESIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,4.8,IRAN,2016
26,"ORES, SLAG AND ASH.",7.07,IRAN,2016
30,PHARMACEUTICAL PRODUCTS,69.78,IRAN,2016
52,COTTON.,31.59,IRAN,2016
73,ARTICLES OF IRON OR STEEL,99.44,IRAN,2016
17,SUGARS AND SUGAR CONFECTIONERY.,1.09,IRAQ,2016
26,"ORES, SLAG AND ASH.",0.29,IRAQ,2016
30,PHARMACEUTICAL PRODUCTS,74.63,IRAQ,2016
52,COTTON.,0,IRAQ,2016
73,ARTICLES OF IRON OR STEEL,7.13,IRAQ,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,IRELAND,2016
30,PHARMACEUTICAL PRODUCTS,40.17,IRELAND,2016
52,COTTON.,0.06,IRELAND,2016
73,ARTICLES OF IRON OR STEEL,15.78,IRELAND,2016
17,SUGARS AND SUGAR CONFECTIONERY.,1.01,ISRAEL,2016
26,"ORES, SLAG AND ASH.",0.02,ISRAEL,2016
30,PHARMACEUTICAL PRODUCTS,7.03,ISRAEL,2016
52,COTTON.,17.94,ISRAEL,2016
73,ARTICLES OF IRON OR STEEL,11.25,ISRAEL,2016
17,SUGARS AND SUGAR CONFECTIONERY.,5.69,ITALY,2016
26,"ORES, SLAG AND ASH.",10.62,ITALY,2016
30,PHARMACEUTICAL PRODUCTS,23.14,ITALY,2016
52,COTTON.,95.27,ITALY,2016
73,ARTICLES OF IRON OR STEEL,168.14,ITALY,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.17,JAMAICA,2016
26,"ORES, SLAG AND ASH.",0.03,JAMAICA,2016
30,PHARMACEUTICAL PRODUCTS,19.18,JAMAICA,2016
52,COTTON.,0.07,JAMAICA,2016
73,ARTICLES OF IRON OR STEEL,0.81,JAMAICA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,JAPAN,2016
26,"ORES, SLAG AND ASH.",67.14,JAPAN,2016
30,PHARMACEUTICAL PRODUCTS,40.43,JAPAN,2016
52,COTTON.,53.51,JAPAN,2016
73,ARTICLES OF IRON OR STEEL,47.05,JAPAN,2016
17,SUGARS AND SUGAR CONFECTIONERY.,19.85,JORDAN,2016
30,PHARMACEUTICAL PRODUCTS,13.74,JORDAN,2016
52,COTTON.,4.47,JORDAN,2016
73,ARTICLES OF IRON OR STEEL,11.7,JORDAN,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.08,KAZAKHSTAN,2016
30,PHARMACEUTICAL PRODUCTS,39.33,KAZAKHSTAN,2016
52,COTTON.,0,KAZAKHSTAN,2016
73,ARTICLES OF IRON OR STEEL,0.9,KAZAKHSTAN,2016
17,SUGARS AND SUGAR CONFECTIONERY.,52.73,KENYA,2016
26,"ORES, SLAG AND ASH.",6.32,KENYA,2016
30,PHARMACEUTICAL PRODUCTS,292.75,KENYA,2016
52,COTTON.,7.41,KENYA,2016
73,ARTICLES OF IRON OR STEEL,61.76,KENYA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.12,KIRIBATI REP,2016
30,PHARMACEUTICAL PRODUCTS,0.18,KIRIBATI REP,2016
73,ARTICLES OF IRON OR STEEL,0.01,KIRIBATI REP,2016
26,"ORES, SLAG AND ASH.",0.03,KOREA DP RP,2016
30,PHARMACEUTICAL PRODUCTS,4.02,KOREA DP RP,2016
52,COTTON.,6.17,KOREA DP RP,2016
73,ARTICLES OF IRON OR STEEL,0.73,KOREA DP RP,2016
17,SUGARS AND SUGAR CONFECTIONERY.,9.87,KOREA RP,2016
26,"ORES, SLAG AND ASH.",41.05,KOREA RP,2016
30,PHARMACEUTICAL PRODUCTS,10.41,KOREA RP,2016
52,COTTON.,190.94,KOREA RP,2016
73,ARTICLES OF IRON OR STEEL,33.88,KOREA RP,2016
17,SUGARS AND SUGAR CONFECTIONERY.,13.45,KUWAIT,2016
26,"ORES, SLAG AND ASH.",8.45,KUWAIT,2016
30,PHARMACEUTICAL PRODUCTS,3.92,KUWAIT,2016
52,COTTON.,5.96,KUWAIT,2016
73,ARTICLES OF IRON OR STEEL,169.21,KUWAIT,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0,KYRGHYZSTAN,2016
30,PHARMACEUTICAL PRODUCTS,6.69,KYRGHYZSTAN,2016
52,COTTON.,0.05,KYRGHYZSTAN,2016
73,ARTICLES OF IRON OR STEEL,0.01,KYRGHYZSTAN,2016
30,PHARMACEUTICAL PRODUCTS,4.14,LAO PD RP,2016
52,COTTON.,0.21,LAO PD RP,2016
73,ARTICLES OF IRON OR STEEL,0.51,LAO PD RP,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0,LATVIA,2016
30,PHARMACEUTICAL PRODUCTS,17.37,LATVIA,2016
52,COTTON.,1.08,LATVIA,2016
73,ARTICLES OF IRON OR STEEL,0.9,LATVIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.25,LEBANON,2016
30,PHARMACEUTICAL PRODUCTS,14.19,LEBANON,2016
52,COTTON.,4.39,LEBANON,2016
73,ARTICLES OF IRON OR STEEL,6.67,LEBANON,2016
30,PHARMACEUTICAL PRODUCTS,19.32,LESOTHO,2016
52,COTTON.,13.67,LESOTHO,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.17,LIBERIA,2016
30,PHARMACEUTICAL PRODUCTS,8.68,LIBERIA,2016
52,COTTON.,0.09,LIBERIA,2016
73,ARTICLES OF IRON OR STEEL,3.35,LIBERIA,2016
26,"ORES, SLAG AND ASH.",0,LIBYA,2016
30,PHARMACEUTICAL PRODUCTS,12.19,LIBYA,2016
52,COTTON.,0,LIBYA,2016
73,ARTICLES OF IRON OR STEEL,1.94,LIBYA,2016
30,PHARMACEUTICAL PRODUCTS,10.36,LITHUANIA,2016
52,COTTON.,1.62,LITHUANIA,2016
73,ARTICLES OF IRON OR STEEL,2,LITHUANIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0,LUXEMBOURG,2016
30,PHARMACEUTICAL PRODUCTS,0.05,LUXEMBOURG,2016
73,ARTICLES OF IRON OR STEEL,0.62,LUXEMBOURG,2016
30,PHARMACEUTICAL PRODUCTS,0.17,MACAO,2016
52,COTTON.,0.1,MACAO,2016
73,ARTICLES OF IRON OR STEEL,0,MACAO,2016
30,PHARMACEUTICAL PRODUCTS,1.47,MACEDONIA,2016
52,COTTON.,0.6,MACEDONIA,2016
73,ARTICLES OF IRON OR STEEL,0.07,MACEDONIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,8.9,MADAGASCAR,2016
30,PHARMACEUTICAL PRODUCTS,15.5,MADAGASCAR,2016
52,COTTON.,16.04,MADAGASCAR,2016
73,ARTICLES OF IRON OR STEEL,0.91,MADAGASCAR,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.95,MALAWI,2016
30,PHARMACEUTICAL PRODUCTS,66.64,MALAWI,2016
52,COTTON.,0.28,MALAWI,2016
73,ARTICLES OF IRON OR STEEL,10.02,MALAWI,2016
17,SUGARS AND SUGAR CONFECTIONERY.,8.48,MALAYSIA,2016
26,"ORES, SLAG AND ASH.",6.36,MALAYSIA,2016
30,PHARMACEUTICAL PRODUCTS,36.17,MALAYSIA,2016
52,COTTON.,44.68,MALAYSIA,2016
73,ARTICLES OF IRON OR STEEL,58.29,MALAYSIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.96,MALDIVES,2016
26,"ORES, SLAG AND ASH.",0.06,MALDIVES,2016
30,PHARMACEUTICAL PRODUCTS,10.6,MALDIVES,2016
52,COTTON.,0.29,MALDIVES,2016
73,ARTICLES OF IRON OR STEEL,4.88,MALDIVES,2016
17,SUGARS AND SUGAR CONFECTIONERY.,1.25,MALI,2016
30,PHARMACEUTICAL PRODUCTS,27.63,MALI,2016
52,COTTON.,5.48,MALI,2016
73,ARTICLES OF IRON OR STEEL,2.17,MALI,2016
26,"ORES, SLAG AND ASH.",0.01,MALTA,2016
30,PHARMACEUTICAL PRODUCTS,67.83,MALTA,2016
52,COTTON.,0.01,MALTA,2016
73,ARTICLES OF IRON OR STEEL,1.38,MALTA,2016
30,PHARMACEUTICAL PRODUCTS,0.03,MARSHALL ISLAND,2016
73,ARTICLES OF IRON OR STEEL,0.05,MARSHALL ISLAND,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,MARTINIQUE,2016
30,PHARMACEUTICAL PRODUCTS,0.01,MARTINIQUE,2016
52,COTTON.,0.05,MARTINIQUE,2016
73,ARTICLES OF IRON OR STEEL,0.76,MARTINIQUE,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.96,MAURITANIA,2016
30,PHARMACEUTICAL PRODUCTS,6.95,MAURITANIA,2016
52,COTTON.,18.38,MAURITANIA,2016
73,ARTICLES OF IRON OR STEEL,1.91,MAURITANIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,1.1,MAURITIUS,2016
30,PHARMACEUTICAL PRODUCTS,28.24,MAURITIUS,2016
52,COTTON.,40.24,MAURITIUS,2016
73,ARTICLES OF IRON OR STEEL,3.45,MAURITIUS,2016
26,"ORES, SLAG AND ASH.",0.02,MEXICO,2016
30,PHARMACEUTICAL PRODUCTS,38.7,MEXICO,2016
52,COTTON.,18.65,MEXICO,2016
73,ARTICLES OF IRON OR STEEL,47.14,MEXICO,2016
30,PHARMACEUTICAL PRODUCTS,0.12,MICRONESIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0,MOLDOVA,2016
30,PHARMACEUTICAL PRODUCTS,3.8,MOLDOVA,2016
52,COTTON.,0,MOLDOVA,2016
73,ARTICLES OF IRON OR STEEL,0.01,MOLDOVA,2016
30,PHARMACEUTICAL PRODUCTS,6.83,MONGOLIA,2016
52,COTTON.,0.01,MONGOLIA,2016
73,ARTICLES OF IRON OR STEEL,0,MONGOLIA,2016
30,PHARMACEUTICAL PRODUCTS,0.7,MONTENEGRO,2016
52,COTTON.,1.7,MONTENEGRO,2016
73,ARTICLES OF IRON OR STEEL,0.13,MONTENEGRO,2016
30,PHARMACEUTICAL PRODUCTS,0,MONTSERRAT,2016
73,ARTICLES OF IRON OR STEEL,0.07,MONTSERRAT,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.08,MOROCCO,2016
26,"ORES, SLAG AND ASH.",0.02,MOROCCO,2016
30,PHARMACEUTICAL PRODUCTS,28.38,MOROCCO,2016
52,COTTON.,21.85,MOROCCO,2016
73,ARTICLES OF IRON OR STEEL,8.58,MOROCCO,2016
17,SUGARS AND SUGAR CONFECTIONERY.,3.07,MOZAMBIQUE,2016
26,"ORES, SLAG AND ASH.",0,MOZAMBIQUE,2016
30,PHARMACEUTICAL PRODUCTS,120.24,MOZAMBIQUE,2016
52,COTTON.,17.2,MOZAMBIQUE,2016
73,ARTICLES OF IRON OR STEEL,6.79,MOZAMBIQUE,2016
17,SUGARS AND SUGAR CONFECTIONERY.,423.7,MYANMAR,2016
26,"ORES, SLAG AND ASH.",0.01,MYANMAR,2016
30,PHARMACEUTICAL PRODUCTS,183.85,MYANMAR,2016
52,COTTON.,40.82,MYANMAR,2016
73,ARTICLES OF IRON OR STEEL,13.27,MYANMAR,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.88,NAMIBIA,2016
30,PHARMACEUTICAL PRODUCTS,22.93,NAMIBIA,2016
73,ARTICLES OF IRON OR STEEL,3.32,NAMIBIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,43.73,NEPAL,2016
26,"ORES, SLAG AND ASH.",10.68,NEPAL,2016
30,PHARMACEUTICAL PRODUCTS,179.71,NEPAL,2016
52,COTTON.,54.55,NEPAL,2016
73,ARTICLES OF IRON OR STEEL,88.98,NEPAL,2016
17,SUGARS AND SUGAR CONFECTIONERY.,28.01,NETHERLAND,2016
26,"ORES, SLAG AND ASH.",17.3,NETHERLAND,2016
30,PHARMACEUTICAL PRODUCTS,141,NETHERLAND,2016
52,COTTON.,13.02,NETHERLAND,2016
73,ARTICLES OF IRON OR STEEL,168.58,NETHERLAND,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,NETHERLANDANTIL,2016
30,PHARMACEUTICAL PRODUCTS,1.21,NETHERLANDANTIL,2016
52,COTTON.,0.05,NETHERLANDANTIL,2016
73,ARTICLES OF IRON OR STEEL,0.14,NETHERLANDANTIL,2016
30,PHARMACEUTICAL PRODUCTS,0,NEW CALEDONIA,2016
52,COTTON.,0.26,NEW CALEDONIA,2016
73,ARTICLES OF IRON OR STEEL,0.59,NEW CALEDONIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.54,NEW ZEALAND,2016
26,"ORES, SLAG AND ASH.",0.45,NEW ZEALAND,2016
30,PHARMACEUTICAL PRODUCTS,37.45,NEW ZEALAND,2016
52,COTTON.,0.52,NEW ZEALAND,2016
73,ARTICLES OF IRON OR STEEL,7.13,NEW ZEALAND,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.08,NICARAGUA,2016
30,PHARMACEUTICAL PRODUCTS,13.4,NICARAGUA,2016
52,COTTON.,0.38,NICARAGUA,2016
73,ARTICLES OF IRON OR STEEL,0.71,NICARAGUA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,2.58,NIGER,2016
30,PHARMACEUTICAL PRODUCTS,14.72,NIGER,2016
52,COTTON.,4.89,NIGER,2016
73,ARTICLES OF IRON OR STEEL,1.57,NIGER,2016
17,SUGARS AND SUGAR CONFECTIONERY.,12.21,NIGERIA,2016
26,"ORES, SLAG AND ASH.",0.02,NIGERIA,2016
30,PHARMACEUTICAL PRODUCTS,345.28,NIGERIA,2016
52,COTTON.,15.75,NIGERIA,2016
73,ARTICLES OF IRON OR STEEL,39.32,NIGERIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,1.23,NORWAY,2016
30,PHARMACEUTICAL PRODUCTS,1.17,NORWAY,2016
52,COTTON.,0.65,NORWAY,2016
73,ARTICLES OF IRON OR STEEL,11.33,NORWAY,2016
17,SUGARS AND SUGAR CONFECTIONERY.,9.48,OMAN,2016
26,"ORES, SLAG AND ASH.",33.53,OMAN,2016
30,PHARMACEUTICAL PRODUCTS,11.04,OMAN,2016
52,COTTON.,4.55,OMAN,2016
73,ARTICLES OF IRON OR STEEL,126.74,OMAN,2016
17,SUGARS AND SUGAR CONFECTIONERY.,46.79,PAKISTAN IR,2016
26,"ORES, SLAG AND ASH.",1.36,PAKISTAN IR,2016
30,PHARMACEUTICAL PRODUCTS,44.22,PAKISTAN IR,2016
52,COTTON.,477.46,PAKISTAN IR,2016
73,ARTICLES OF IRON OR STEEL,0.69,PAKISTAN IR,2016
30,PHARMACEUTICAL PRODUCTS,0.02,PALAU,2016
52,COTTON.,0,PALAU,2016
30,PHARMACEUTICAL PRODUCTS,11.19,PANAMA REPUBLIC,2016
52,COTTON.,1.34,PANAMA REPUBLIC,2016
73,ARTICLES OF IRON OR STEEL,4.06,PANAMA REPUBLIC,2016
30,PHARMACEUTICAL PRODUCTS,11.96,PAPUA N GNA,2016
52,COTTON.,0.29,PAPUA N GNA,2016
73,ARTICLES OF IRON OR STEEL,5.13,PAPUA N GNA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,PARAGUAY,2016
30,PHARMACEUTICAL PRODUCTS,7.21,PARAGUAY,2016
52,COTTON.,2.27,PARAGUAY,2016
73,ARTICLES OF IRON OR STEEL,0.76,PARAGUAY,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.11,PERU,2016
30,PHARMACEUTICAL PRODUCTS,34.63,PERU,2016
52,COTTON.,105.19,PERU,2016
73,ARTICLES OF IRON OR STEEL,14.19,PERU,2016
17,SUGARS AND SUGAR CONFECTIONERY.,6.54,PHILIPPINES,2016
26,"ORES, SLAG AND ASH.",7.67,PHILIPPINES,2016
30,PHARMACEUTICAL PRODUCTS,191.01,PHILIPPINES,2016
52,COTTON.,22.06,PHILIPPINES,2016
73,ARTICLES OF IRON OR STEEL,33.93,PHILIPPINES,2016
73,ARTICLES OF IRON OR STEEL,0.05,PITCAIRN IS.,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0,POLAND,2016
26,"ORES, SLAG AND ASH.",0.01,POLAND,2016
30,PHARMACEUTICAL PRODUCTS,24.84,POLAND,2016
52,COTTON.,36.56,POLAND,2016
73,ARTICLES OF IRON OR STEEL,33.91,POLAND,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0,PORTUGAL,2016
30,PHARMACEUTICAL PRODUCTS,4.04,PORTUGAL,2016
52,COTTON.,140.84,PORTUGAL,2016
73,ARTICLES OF IRON OR STEEL,7.18,PORTUGAL,2016
30,PHARMACEUTICAL PRODUCTS,0.02,PUERTO RICO,2016
52,COTTON.,0.08,PUERTO RICO,2016
73,ARTICLES OF IRON OR STEEL,6.68,PUERTO RICO,2016
17,SUGARS AND SUGAR CONFECTIONERY.,1.31,QATAR,2016
26,"ORES, SLAG AND ASH.",4.98,QATAR,2016
30,PHARMACEUTICAL PRODUCTS,1.91,QATAR,2016
52,COTTON.,1.08,QATAR,2016
73,ARTICLES OF IRON OR STEEL,70.34,QATAR,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,REUNION,2016
26,"ORES, SLAG AND ASH.",0.1,REUNION,2016
30,PHARMACEUTICAL PRODUCTS,0.01,REUNION,2016
52,COTTON.,0.11,REUNION,2016
73,ARTICLES OF IRON OR STEEL,1.65,REUNION,2016
30,PHARMACEUTICAL PRODUCTS,16.46,ROMANIA,2016
52,COTTON.,2,ROMANIA,2016
73,ARTICLES OF IRON OR STEEL,9.84,ROMANIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.25,RUSSIA,2016
26,"ORES, SLAG AND ASH.",0.08,RUSSIA,2016
30,PHARMACEUTICAL PRODUCTS,351.05,RUSSIA,2016
52,COTTON.,7.52,RUSSIA,2016
73,ARTICLES OF IRON OR STEEL,19.78,RUSSIA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.21,RWANDA,2016
26,"ORES, SLAG AND ASH.",0.09,RWANDA,2016
30,PHARMACEUTICAL PRODUCTS,30.51,RWANDA,2016
52,COTTON.,0,RWANDA,2016
73,ARTICLES OF IRON OR STEEL,5.46,RWANDA,2016
17,SUGARS AND SUGAR CONFECTIONERY.,0.09,SAMOA,2016
30,PHARMACEUTICAL PRODUCTS,0.06,SAMOA,2016
52,COTTON.,0.01,SAMOA,2016
73,ARTICLES OF IRON OR STEEL,0,SAMOA,2016
30,PHARMACEUTICAL PRODUCTS,0,SAN MARINO,2016
52,COTTON.,0.12,SAN MARINO,2016
